,anno,img,label
3890,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/68-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/68-4.png,urdhva dhanurasana
3891,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/25-0.png,urdhva dhanurasana
3892,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/21-0.png,urdhva dhanurasana
3893,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/39-0.png,urdhva dhanurasana
3894,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/74-0.png,urdhva dhanurasana
3895,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/79-0.png,urdhva dhanurasana
3896,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/77-0.png,urdhva dhanurasana
3897,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/31-0.png,urdhva dhanurasana
3898,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/69-0.png,urdhva dhanurasana
3899,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/34-0.png,urdhva dhanurasana
3900,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/92-0.png,urdhva dhanurasana
3901,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/30-0.png,urdhva dhanurasana
3902,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/87-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/87-0.png,urdhva dhanurasana
3903,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/60-0.png,urdhva dhanurasana
3904,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/20-0.png,urdhva dhanurasana
3905,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/23-0.png,urdhva dhanurasana
3906,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/41-0.png,urdhva dhanurasana
3907,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/36-0.png,urdhva dhanurasana
3908,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/71-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/71-0.png,urdhva dhanurasana
3909,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/8-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/8-1.png,urdhva dhanurasana
3910,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/2-0.png,urdhva dhanurasana
3911,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/29-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/29-2.png,urdhva dhanurasana
3912,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/24-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/24-1.png,urdhva dhanurasana
3913,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/91-0.png,urdhva dhanurasana
3914,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/37-0.png,urdhva dhanurasana
3915,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/96-0.png,urdhva dhanurasana
3916,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/7-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/7-1.png,urdhva dhanurasana
3917,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/14-0.png,urdhva dhanurasana
3918,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/9-0.png,urdhva dhanurasana
3919,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/82-0.png,urdhva dhanurasana
3920,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/50-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/50-0.png,urdhva dhanurasana
3921,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/57-0.png,urdhva dhanurasana
3922,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/17-0.png,urdhva dhanurasana
3923,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/5-0.png,urdhva dhanurasana
3924,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/26-0.png,urdhva dhanurasana
3925,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/46-0.png,urdhva dhanurasana
3926,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/49-0.png,urdhva dhanurasana
3927,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/22-0.png,urdhva dhanurasana
3928,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/78-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/78-0.png,urdhva dhanurasana
3929,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/53-0.png,urdhva dhanurasana
3930,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/58-0.png,urdhva dhanurasana
3931,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/8-0.png,urdhva dhanurasana
3932,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/68-0.png,urdhva dhanurasana
3933,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/10-0.png,urdhva dhanurasana
3934,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/15-0.png,urdhva dhanurasana
3935,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/12-0.png,urdhva dhanurasana
3936,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/urdhva dhanurasana/43-0.png,urdhva dhanurasana
3987,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/4. 4-asana-27-utkatasana-anu-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/4. 4-asana-27-utkatasana-anu-1.png,utkatasana
3988,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/35. body-weight-strength-training-workout-chair-pose-pulse.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/35. body-weight-strength-training-workout-chair-pose-pulse.png,utkatasana
3989,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/32. chair-pose-b.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/32. chair-pose-b.png,utkatasana
3990,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/4. utkatasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/4. utkatasana.png,utkatasana
3991,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/15. yoga-pose-101-utkatasana-or-chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/15. yoga-pose-101-utkatasana-or-chair-pose.png,utkatasana
3992,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/25. 9a455159bb1ae431c3da7867f9db577b.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/25. 9a455159bb1ae431c3da7867f9db577b.png,utkatasana
3993,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/9. untitled-design1 copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/9. untitled-design1 copy.png,utkatasana
3994,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/26. a-5.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/26. a-5.png,utkatasana
3995,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/38. 2018-05-04-chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/38. 2018-05-04-chair-pose.png,utkatasana
3996,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/18. progetto20senza20titolo20copia208_4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/18. progetto20senza20titolo20copia208_4.png,utkatasana
3997,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/33. 289ec676a94f072a6afa5ccd3a55529b.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/33. 289ec676a94f072a6afa5ccd3a55529b.png,utkatasana
3998,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/10. 3935cb043ece7e76c0e054ed1fa6909a.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/10. 3935cb043ece7e76c0e054ed1fa6909a.png,utkatasana
3999,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/44. breaking-down-utkatasana_chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/44. breaking-down-utkatasana_chair-pose.png,utkatasana
4000,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/8. 3+big+ideas+for+improving+your+utkatasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/8. 3+big+ideas+for+improving+your+utkatasana.png,utkatasana
4001,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/21. chair-of-heart-for-blog.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/21. chair-of-heart-for-blog.png,utkatasana
4002,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/12. chair20pose20shutterstock_133033220.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/12. chair20pose20shutterstock_133033220.png,utkatasana
4003,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/47. utkatasana-steps-benefits-vidhi-fayde-in-hindi.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/47. utkatasana-steps-benefits-vidhi-fayde-in-hindi.png,utkatasana
4004,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/42. screen-shot-2016-11-16-at-2.31.11-pm.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/42. screen-shot-2016-11-16-at-2.31.11-pm.png,utkatasana
4005,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/16. 12-copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/16. 12-copy.png,utkatasana
4006,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/9. chair-pose-yoga-blocks-567x567.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/9. chair-pose-yoga-blocks-567x567.png,utkatasana
4007,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/5. utkatasana-chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/5. utkatasana-chair-pose.png,utkatasana
4008,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/15. chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/15. chair-pose.png,utkatasana
4009,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/3. 21-chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/3. 21-chair-pose.png,utkatasana
4010,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/21. the-revolved-chair-pose-yoga.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/21. the-revolved-chair-pose-yoga.png,utkatasana
4011,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/39. screen2bshot2b2017-04-052bat2b11.45.50.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/39. screen2bshot2b2017-04-052bat2b11.45.50.png,utkatasana
4012,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/9. untitled-design1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/9. untitled-design1.png,utkatasana
4013,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/47. 20181127_002127_0001987296789.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/47. 20181127_002127_0001987296789.png,utkatasana
4014,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/17. utkatasana_richtig_yoga_journal.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/17. utkatasana_richtig_yoga_journal.png,utkatasana
4015,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/27. breaking-down-utkatasana_chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/27. breaking-down-utkatasana_chair-pose.png,utkatasana
4016,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/41. 52f0c101242c1179e2d62b4caa4f99d5.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/41. 52f0c101242c1179e2d62b4caa4f99d5.png,utkatasana
4017,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/7. 4-asana-27-utkatasana-anu-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/7. 4-asana-27-utkatasana-anu-1.png,utkatasana
4018,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/30. sara-in-chair-pose-responding-to-the-instruction-to-puff-the-kidneys-and-open-the.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/30. sara-in-chair-pose-responding-to-the-instruction-to-puff-the-kidneys-and-open-the.png,utkatasana
4019,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/22. 4-20chair20pose20shutterstock_173657711.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/22. 4-20chair20pose20shutterstock_173657711.png,utkatasana
4020,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/26. a-5 copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/26. a-5 copy.png,utkatasana
4021,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/7. chair-pose-yoga-blocks-567x567.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/7. chair-pose-yoga-blocks-567x567.png,utkatasana
4022,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/29. yoga-move.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/29. yoga-move.png,utkatasana
4023,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/13. utkatasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/13. utkatasana.png,utkatasana
4024,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/26. yoga_pose_primer.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/26. yoga_pose_primer.png,utkatasana
4025,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/2. d691b767d75133d3e177618dd04dfeaa.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/2. d691b767d75133d3e177618dd04dfeaa.png,utkatasana
4026,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/22. chair-pose copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/22. chair-pose copy.png,utkatasana
4027,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/22. chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/22. chair-pose.png,utkatasana
4028,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/14. chair-pose-a.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/14. chair-pose-a.png,utkatasana
4029,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/3. utkatasana-chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/3. utkatasana-chair-pose.png,utkatasana
4030,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/6. chair_twist_r-2x.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/6. chair_twist_r-2x.png,utkatasana
4031,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/41. screen+shot+2018-06-01+at+4.30.56+am.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/41. screen+shot+2018-06-01+at+4.30.56+am.png,utkatasana
4032,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/5. utkatasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/5. utkatasana.png,utkatasana
4033,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/42. chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/42. chair-pose.png,utkatasana
4034,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/28. yoga-pose-101-utkatasana-or-chair-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/28. yoga-pose-101-utkatasana-or-chair-pose.png,utkatasana
4035,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/50. image2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/50. image2.png,utkatasana
4036,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/13. af2078559c060f0fe40809c32159dcd8.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/13. af2078559c060f0fe40809c32159dcd8.png,utkatasana
4037,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/48. 7849067.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/48. 7849067.png,utkatasana
4038,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/36. rotated+utkatasana+fly+arms.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/36. rotated+utkatasana+fly+arms.png,utkatasana
4039,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/1. chair-2x.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/1. chair-2x.png,utkatasana
4040,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/19. 4-20chair20pose20shutterstock_173657711.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/19. 4-20chair20pose20shutterstock_173657711.png,utkatasana
4041,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/8. f44c271bdfb18ac61b8e79fa4f518e5c.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/8. f44c271bdfb18ac61b8e79fa4f518e5c.png,utkatasana
4042,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/41. screen+shot+2018-06-01+at+4.30.56+am copy.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/41. screen+shot+2018-06-01+at+4.30.56+am copy.png,utkatasana
4043,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/29. chair20pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/29. chair20pose.png,utkatasana
4044,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/30. utkatasana-chair-pose1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/30. utkatasana-chair-pose1.png,utkatasana
4045,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/37. 74969db980c25a7a1c2a042f23e53cc4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/utkatasana/37. 74969db980c25a7a1c2a042f23e53cc4.png,utkatasana
4106,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/145-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/145-0.png,paschimottanasana
4107,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/147-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/147-0.png,paschimottanasana
4108,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/54-0.png,paschimottanasana
4109,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/130-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/130-0.png,paschimottanasana
4110,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/110-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/110-0.png,paschimottanasana
4111,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/128-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/128-0.png,paschimottanasana
4112,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/134-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/134-0.png,paschimottanasana
4113,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/113-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/113-0.png,paschimottanasana
4114,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/149-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/149-0.png,paschimottanasana
4115,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/85-0.png,paschimottanasana
4116,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/140-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/140-0.png,paschimottanasana
4117,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/81-0.png,paschimottanasana
4118,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/73-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/73-0.png,paschimottanasana
4119,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/paschimottanasana/70-0.png,paschimottanasana
